state,year,quarter,transaction_type,transaction_count,transaction_amount_rupees,transaction_amount_crore,avg_transaction_value,region
andhra-pradesh,2023,4,Financial Services,431705,535202901.0,53.5202901,1239.7421873733222,South
andhra-pradesh,2023,4,Merchant payments,822516631,427677236042.0,42767.7236042,519.9618097959165,South
andhra-pradesh,2023,4,Others,303079,348636223.0,34.8636223,1150.314680330871,South
andhra-pradesh,2023,4,Peer-to-peer payments,673002314,2270766948881.0,227076.6948881,3374.084905272703,South
andhra-pradesh,2023,4,Recharge & bill payments,100733697,103186953776.0,10318.6953776,1024.3538840433903,South
andhra-pradesh,2024,1,Financial Services,427720,634184211.0,63.4184211,1482.7088071635649,South
andhra-pradesh,2024,1,Merchant payments,926373997,468462542792.0,46846.2542792,505.69483201070466,South
andhra-pradesh,2024,1,Others,298240,316249197.0,31.6249197,1060.384914833691,South
andhra-pradesh,2024,1,Peer-to-peer payments,721764113,2436665736212.0,243666.5736212,3375.9862707554703,South
andhra-pradesh,2024,1,Recharge & bill payments,106564415,106646957337.0,10664.6957337,1000.774576926078,South
andhra-pradesh,2024,2,Financial Services,558924,799915709.0,79.9915709,1431.1708013969699,South
andhra-pradesh,2024,2,Merchant payments,1068247800,526363160284.0,52636.3160284,492.73507540478903,South
andhra-pradesh,2024,2,Others,287140,324214357.0,32.4214357,1129.1159608553319,South
andhra-pradesh,2024,2,Peer-to-peer payments,748553253,2545133436133.0,254513.3436133,3400.069969548312,South
andhra-pradesh,2024,2,Recharge & bill payments,112475183,109301693605.0,10930.1693605,971.784981270046,South
andhra-pradesh,2024,3,Financial Services,633983,857014703.0,85.7014703,1351.7944534790365,South
andhra-pradesh,2024,3,Merchant payments,1186825685,569822447748.0,56982.2447748,480.1231174466872,South
andhra-pradesh,2024,3,Others,294488,304949785.0,30.4949785,1035.5253354975414,South
andhra-pradesh,2024,3,Peer-to-peer payments,802972632,2555369227206.0,255536.9227206,3182.386454244682,South
andhra-pradesh,2024,3,Recharge & bill payments,100644574,100291968047.0,10029.1968047,996.4965229720184,South
andhra-pradesh,2024,4,Financial Services,2255721,977916755.0,97.7916755,433.5273533384669,South
andhra-pradesh,2024,4,Merchant payments,1319061337,622805238380.0,62280.523838,472.1579057092779,South
andhra-pradesh,2024,4,Others,322062,372009367.0,37.2009367,1155.086185268675,South
andhra-pradesh,2024,4,Peer-to-peer payments,872917507,2723665407515.0,272366.5407515,3120.1864846032927,South
andhra-pradesh,2024,4,Recharge & bill payments,101888917,104194996949.0,10419.4996949,1022.6332756976894,South
arunachal-pradesh,2018,1,Financial Services,416,58893.76201533088,0.005889376201533088,141.57154330608384,North-East
arunachal-pradesh,2018,1,Merchant payments,1042,2420374.1905855755,0.24203741905855755,2322.815921867155,North-East
arunachal-pradesh,2018,1,Others,1990,1834252.8176908877,0.18342528176908876,921.7350842667778,North-East
arunachal-pradesh,2018,1,Peer-to-peer payments,13320,82889682.72418305,8.288968272418305,6222.949153467196,North-East
arunachal-pradesh,2018,1,Recharge & bill payments,28729,5184132.514934338,0.5184132514934338,180.44945925491098,North-East
arunachal-pradesh,2018,2,Financial Services,559,363761.80159549194,0.036376180159549194,650.7366754838854,North-East
arunachal-pradesh,2018,2,Merchant payments,2378,4718953.439561011,0.4718953439561011,1984.4211268128727,North-East
arunachal-pradesh,2018,2,Others,2043,1842317.3691352482,0.18423173691352482,901.7706163168126,North-East
arunachal-pradesh,2018,2,Peer-to-peer payments,26477,181576281.19464755,18.157628119464754,6857.887267992883,North-East
arunachal-pradesh,2018,2,Recharge & bill payments,50700,10468878.537107183,1.0468878537107182,206.48675615596022,North-East
arunachal-pradesh,2018,3,Financial Services,507,72133.845254878,0.007213384525487801,142.2758289050848,North-East
arunachal-pradesh,2018,3,Merchant payments,4738,5505694.567913429,0.5505694567913428,1162.0292460771273,North-East
arunachal-pradesh,2018,3,Others,2039,2044708.9687807972,0.20447089687807973,1002.7998866016661,North-East
arunachal-pradesh,2018,3,Peer-to-peer payments,49740,308106303.45342577,30.810630345342577,6194.336619489863,North-East
arunachal-pradesh,2018,3,Recharge & bill payments,74122,15997565.906016497,1.5997565906016498,215.82749933915028,North-East
arunachal-pradesh,2018,4,Financial Services,561,100597.90379906222,0.010059790379906222,179.31890160260645,North-East
arunachal-pradesh,2018,4,Merchant payments,7726,11998974.1040326,1.19989741040326,1553.0642122744757,North-East
arunachal-pradesh,2018,4,Others,2222,2446271.9688117937,0.24462719688117937,1100.9324792132286,North-East
arunachal-pradesh,2018,4,Peer-to-peer payments,68169,468831493.2328036,46.88314932328036,6877.48820186307,North-East
arunachal-pradesh,2018,4,Recharge & bill payments,97751,20662691.882313278,2.0662691882313275,211.38087469502386,North-East
arunachal-pradesh,2019,1,Financial Services,256,140622.87093631705,0.014062287093631705,549.3080895949885,North-East
arunachal-pradesh,2019,1,Merchant payments,9214,11727218.401334248,1.172721840133425,1272.760842341464,North-East
arunachal-pradesh,2019,1,Others,2239,2730548.5978140826,0.27305485978140825,1219.5393469468881,North-East
arunachal-pradesh,2019,1,Peer-to-peer payments,93494,568554821.4456317,56.855482144563176,6081.190466186405,North-East
arunachal-pradesh,2019,1,Recharge & bill payments,121303,26796894.998233315,2.6796894998233314,220.90875739456825,North-East
arunachal-pradesh,2019,2,Financial Services,267,160660.8821362781,0.01606608821362781,601.7261503231389,North-East
arunachal-pradesh,2019,2,Merchant payments,16828,13955724.130712911,1.3955724130712912,829.3156721364934,North-East
arunachal-pradesh,2019,2,Others,3046,3880742.524023137,0.3880742524023137,1274.0454773549366,North-East
arunachal-pradesh,2019,2,Peer-to-peer payments,106527,704237943.4054435,70.42379434054436,6610.886849394459,North-East
arunachal-pradesh,2019,2,Recharge & bill payments,131988,30420803.41271234,3.042080341271234,230.4815847858316,North-East
arunachal-pradesh,2019,3,Financial Services,864,64089.11350267195,0.006408911350267195,74.17721470216661,North-East
arunachal-pradesh,2019,3,Merchant payments,16900,17178248.07427002,1.7178248074270022,1016.4643830929007,North-East
arunachal-pradesh,2019,3,Others,2758,3419197.4177385764,0.34191974177385764,1239.7380049813548,North-East
arunachal-pradesh,2019,3,Peer-to-peer payments,133484,841037395.2474606,84.10373952474606,6300.660717744903,North-East
arunachal-pradesh,2019,3,Recharge & bill payments,216228,50946104.94289842,5.094610494289842,235.61289445815723,North-East
arunachal-pradesh,2019,4,Financial Services,314,305379.7987782319,0.03053797987782319,972.5471298669805,North-East
arunachal-pradesh,2019,4,Merchant payments,19769,23192271.691576812,2.3192271691576813,1173.1636244411357,North-East
arunachal-pradesh,2019,4,Others,2376,3421174.01227797,0.342117401227797,1439.888052305543,North-East
arunachal-pradesh,2019,4,Peer-to-peer payments,177833,1100137447.9340453,110.01374479340453,6186.351509191462,North-East
arunachal-pradesh,2019,4,Recharge & bill payments,259183,63516906.09060433,6.351690609060433,245.06586500891004,North-East
arunachal-pradesh,2020,1,Financial Services,470,337812.94816169393,0.03378129481616939,718.750953535519,North-East
arunachal-pradesh,2020,1,Merchant payments,31181,28553052.133918796,2.8553052133918797,915.719577111664,North-East
arunachal-pradesh,2020,1,Others,2261,2943873.0666838237,0.29438730666838236,1302.022585884044,North-East
arunachal-pradesh,2020,1,Peer-to-peer payments,203429,1263912288.4066367,126.39122884066367,6213.0388902596815,North-East
arunachal-pradesh,2020,1,Recharge & bill payments,329834,86011654.77474582,8.601165477474582,260.772554602454,North-East
arunachal-pradesh,2020,2,Financial Services,1310,2655507.6964110374,0.26555076964110375,2027.1051117641507,North-East
arunachal-pradesh,2020,2,Merchant payments,35169,46446966.612447515,4.644696661244751,1320.6791950993065,North-East
arunachal-pradesh,2020,2,Others,1939,1761404.4023099935,0.17614044023099934,908.4086654512602,North-East
arunachal-pradesh,2020,2,Peer-to-peer payments,247861,1630654426.0441835,163.06544260441834,6578.906831022967,North-East
arunachal-pradesh,2020,2,Recharge & bill payments,522495,145198528.22961134,14.519852822961134,277.89457933494356,North-East
arunachal-pradesh,2020,3,Financial Services,1761,4030599.9171272423,0.4030599917127242,2288.81312727271,North-East
arunachal-pradesh,2020,3,Merchant payments,72736,88145178.69272713,8.814517869272713,1211.8507849308064,North-East
arunachal-pradesh,2020,3,Others,3005,2695539.3607389224,0.2695539360738922,897.0180900961473,North-East
arunachal-pradesh,2020,3,Peer-to-peer payments,370418,2361603431.37578,236.16034313757802,6375.509374209083,North-East
arunachal-pradesh,2020,3,Recharge & bill payments,514907,153463816.21184397,15.346381621184397,298.04181378742953,North-East
arunachal-pradesh,2020,4,Financial Services,1749,2391651.8783250954,0.23916518783250953,1367.439610248768,North-East
arunachal-pradesh,2020,4,Merchant payments,167387,156682926.02384603,15.668292602384604,936.0519396598662,North-East
arunachal-pradesh,2020,4,Others,4079,4055324.315454754,0.4055324315454754,994.1957135216362,North-East
arunachal-pradesh,2020,4,Peer-to-peer payments,522019,3254744938.4105625,325.47449384105624,6234.916618763996,North-East
arunachal-pradesh,2020,4,Recharge & bill payments,513895,152389181.21743062,15.238918121743062,296.53758300320226,North-East
arunachal-pradesh,2021,1,Financial Services,1558,2672460.4740365944,0.2672460474036594,1715.314810036325,North-East
arunachal-pradesh,2021,1,Merchant payments,155966,204958020.0891498,20.495802008914982,1314.1198728514535,North-East
arunachal-pradesh,2021,1,Others,3074,3301662.6094231335,0.3301662609423133,1074.0607057329646,North-East
arunachal-pradesh,2021,1,Peer-to-peer payments,566209,3460488558.9436507,346.0488558943651,6111.680596641259,North-East
arunachal-pradesh,2021,1,Recharge & bill payments,450649,142358376.9003836,14.235837690038359,315.8963559230878,North-East
arunachal-pradesh,2021,2,Financial Services,1582,2761076.7934988844,0.27610767934988845,1745.307707647841,North-East
arunachal-pradesh,2021,2,Merchant payments,243375,283709438.5363142,28.37094385363142,1165.729588233443,North-East
arunachal-pradesh,2021,2,Others,3755,3415105.3379601175,0.34151053379601176,909.482113970737,North-East
arunachal-pradesh,2021,2,Peer-to-peer payments,762946,4000960152.0755496,400.09601520755496,5244.093490332933,North-East
arunachal-pradesh,2021,2,Recharge & bill payments,556680,165579844.25105897,16.557984425105897,297.4416976558507,North-East
arunachal-pradesh,2021,3,Financial Services,1934,3348547.8272713376,0.33485478272713376,1731.4104587752522,North-East
arunachal-pradesh,2021,3,Merchant payments,314658,449869060.7842621,44.98690607842621,1429.7080029246424,North-East
arunachal-pradesh,2021,3,Others,4185,3912143.3503634185,0.39121433503634184,934.8012784619876,North-East
arunachal-pradesh,2021,3,Peer-to-peer payments,986088,5033603845.032885,503.36038450328846,5104.619308857713,North-East
arunachal-pradesh,2021,3,Recharge & bill payments,600102,187390578.30403775,18.739057830403777,312.2645455339888,North-East
arunachal-pradesh,2021,4,Financial Services,2386,3933557.2795471298,0.39335572795471296,1648.5990274715548,North-East
arunachal-pradesh,2021,4,Merchant payments,521447,704195694.9939187,70.41956949939187,1350.4645630215894,North-East
arunachal-pradesh,2021,4,Others,5901,4862905.885615055,0.48629058856150553,824.0816616870115,North-East
arunachal-pradesh,2021,4,Peer-to-peer payments,1227616,6022733378.120082,602.2733378120082,4906.040144572962,North-East
arunachal-pradesh,2021,4,Recharge & bill payments,633248,207784816.33218512,20.77848163321851,328.12549953917755,North-East
arunachal-pradesh,2022,1,Financial Services,3053,3359625.792926075,0.3359625792926075,1100.4342590652063,North-East
arunachal-pradesh,2022,1,Merchant payments,720803,917155358.7177179,91.71553587177179,1272.407798965484,North-East
arunachal-pradesh,2022,1,Others,6052,5002264.113148138,0.5002264113148138,826.5472758010803,North-East
arunachal-pradesh,2022,1,Peer-to-peer payments,1403584,6670641250.45945,667.0641250459449,4752.577152816967,North-East
arunachal-pradesh,2022,1,Recharge & bill payments,670576,231933129.00412333,23.193312900412334,345.87150301251955,North-East
arunachal-pradesh,2022,2,Financial Services,2466,4063469.0998270046,0.40634690998270045,1647.7976884943246,North-East
arunachal-pradesh,2022,2,Merchant payments,1108353,1255513517.3639429,125.55135173639428,1132.7740506534858,North-East
arunachal-pradesh,2022,2,Others,5768,3864269.879579009,0.3864269879579009,669.949701730064,North-East
arunachal-pradesh,2022,2,Peer-to-peer payments,1751568,7627061474.687715,762.7061474687714,4354.419283001125,North-East
arunachal-pradesh,2022,2,Recharge & bill payments,688770,241162643.19480157,24.116264319480155,350.13523120170964,North-East
arunachal-pradesh,2022,3,Financial Services,1997,4763324.776043448,0.4763324776043448,2385.240248394315,North-East
arunachal-pradesh,2022,3,Merchant payments,1316326,1413247143.4889917,141.32471434889916,1073.6300456642136,North-East
arunachal-pradesh,2022,3,Others,4687,3224948.7015704075,0.32249487015704076,688.0624496629844,North-East
arunachal-pradesh,2022,3,Peer-to-peer payments,1967086,7365427284.274204,736.5427284274205,3744.3341492309964,North-East
arunachal-pradesh,2022,3,Recharge & bill payments,649322,238448083.80779752,23.844808380779753,367.2262510862061,North-East
arunachal-pradesh,2022,4,Financial Services,2617,3785469.3993366556,0.37854693993366556,1446.4919370793486,North-East
arunachal-pradesh,2022,4,Merchant payments,1704968,1669602212.9174638,166.96022129174636,979.2572135767145,North-East
arunachal-pradesh,2022,4,Others,4838,4020773.8953960314,0.40207738953960315,831.0818303836361,North-East
arunachal-pradesh,2022,4,Peer-to-peer payments,2251135,7768088687.67791,776.808868767791,3450.743152977458,North-East
arunachal-pradesh,2022,4,Recharge & bill payments,669151,239412553.61214688,23.94125536121469,357.78554259374476,North-East
arunachal-pradesh,2023,1,Financial Services,4142,6310412.0,0.6310412,1523.518107194592,North-East
arunachal-pradesh,2023,1,Merchant payments,2922784,2802762028.0,280.2762028,958.9357366127638,North-East
arunachal-pradesh,2023,1,Others,6841,5101526.0,0.5101526,745.7281099254495,North-East
arunachal-pradesh,2023,1,Peer-to-peer payments,3879583,13170741327.0,1317.0741327,3394.8858232959574,North-East
arunachal-pradesh,2023,1,Recharge & bill payments,1229475,409663161.0,40.9663161,333.2017007259196,North-East
arunachal-pradesh,2023,2,Financial Services,3392,5815474.0,0.5815474,1714.467570754717,North-East
arunachal-pradesh,2023,2,Merchant payments,4091876,3651614280.0,365.161428,892.4058989079825,North-East
arunachal-pradesh,2023,2,Others,6714,5493337.0,0.5493337,818.1913911230265,North-East
arunachal-pradesh,2023,2,Peer-to-peer payments,4883817,15695323405.0,1569.5323405,3213.7410973834603,North-East
arunachal-pradesh,2023,2,Recharge & bill payments,1374689,447452168.0,44.7452168,325.49337922977486,North-East
arunachal-pradesh,2023,3,Financial Services,4825,11365670.0,1.136567,2355.579274611399,North-East
arunachal-pradesh,2023,3,Merchant payments,5451474,4277046551.0,427.7046551,784.5669906891237,North-East
arunachal-pradesh,2023,3,Others,5997,4813862.0,0.4813862,802.7116891779223,North-East
arunachal-pradesh,2023,3,Peer-to-peer payments,5889357,16351752522.0,1635.1752522,2776.491987495409,North-East
arunachal-pradesh,2023,3,Recharge & bill payments,1450780,482412481.0,48.2412481,332.51939025903306,North-East
arunachal-pradesh,2023,4,Financial Services,5573,11079378.0,1.1079378,1988.04557688857,North-East
